,genome,contig,contig length,no. of annotations on contig
10100,5193_8_2,contig00023,86196,85
10101,5193_8_2,contig00024,84137,84
10102,5193_8_2,contig00025,83829,78
10103,5193_8_2,contig00026,83407,66
10104,5193_8_2,contig00027,80775,74
10105,5193_8_2,contig00028,77019,83
10106,5193_8_2,contig00029,74017,83
10107,5193_8_2,contig00030,69927,66
10108,5193_8_2,contig00031,67324,54
10109,5193_8_2,contig00032,67068,50
10110,5193_8_2,contig00033,65483,66
10111,5193_8_2,contig00034,64919,65
10112,5193_8_2,contig00035,64728,58
10113,5193_8_2,contig00036,64248,61
10114,5193_8_2,contig00037,63181,56
10115,5193_8_2,contig00038,60961,58
10116,5193_8_2,contig00039,56949,55
10117,5193_8_2,contig00040,56113,52
10118,5193_8_2,contig00041,53030,53
10119,5193_8_2,contig00042,50548,48
10120,5193_8_2,contig00043,49709,57
10121,5193_8_2,contig00044,49339,65
10122,5193_8_2,contig00045,45891,38
10123,5193_8_2,contig00046,43140,44
10124,5193_8_2,contig00047,42935,45
10125,5193_8_2,contig00048,42649,39
10126,5193_8_2,contig00049,41763,32
10127,5193_8_2,contig00050,38052,30
10128,5193_8_2,contig00051,37189,34
10129,5193_8_2,contig00052,35615,45
10130,5193_8_2,contig00053,34784,31
10131,5193_8_2,contig00054,34752,33
10132,5193_8_2,contig00055,34701,42
10133,5193_8_2,contig00056,34314,31
10134,5193_8_2,contig00057,32506,28
10135,5193_8_2,contig00058,30003,28
10136,5193_8_2,contig00059,28733,27
10137,5193_8_2,contig00060,28646,30
10138,5193_8_2,contig00061,27090,22
10139,5193_8_2,contig00062,27038,23
10140,5193_8_2,contig00063,26168,44
10141,5193_8_2,contig00064,24429,27
10142,5193_8_2,contig00065,22927,20
10143,5193_8_2,contig00066,21827,19
10144,5193_8_2,contig00067,20197,21
10145,5193_8_2,contig00068,20147,18
10146,5193_8_2,contig00069,19344,17
10147,5193_8_2,contig00070,18535,19
10148,5193_8_2,contig00071,17998,18
10149,5193_8_2,contig00072,17922,11
10150,5193_8_2,contig00073,17826,20
10151,5193_8_2,contig00074,17276,16
10152,5193_8_2,contig00075,17023,21
10153,5193_8_2,contig00076,13961,16
10154,5193_8_2,contig00077,12687,13
10155,5193_8_2,contig00078,11831,8
10156,5193_8_2,contig00079,11006,16
10157,5193_8_2,contig00080,10470,7
10158,5193_8_2,contig00081,9087,5
10159,5193_8_2,contig00082,8948,9
10160,5193_8_2,contig00083,8529,5
10161,5193_8_2,contig00084,7985,5
10162,5193_8_2,contig00085,7735,6
10163,5193_8_2,contig00086,6861,5
10164,5193_8_2,contig00087,6581,6
10165,5193_8_2,contig00088,6162,4
10166,5193_8_2,contig00089,5904,3
10167,5193_8_2,contig00090,5351,5
10168,5193_8_2,contig00091,5173,5
10169,5193_8_2,contig00092,5158,4
10170,5193_8_2,contig00093,5147,4
10171,5193_8_2,contig00094,5145,5
10172,5193_8_2,contig00095,4960,3
10173,5193_8_2,contig00096,4938,5
10174,5193_8_2,contig00097,4934,4
10175,5193_8_2,contig00098,4663,7
10176,5193_8_2,contig00099,4443,7
10177,5193_8_2,contig00100,3906,4
10178,5193_8_2,contig00101,3874,2
10179,5193_8_2,contig00102,3736,2
10180,5193_8_2,contig00103,3421,2
10181,5193_8_2,contig00104,3370,5
10182,5193_8_2,contig00105,3312,2
10183,5193_8_2,contig00106,3225,5
10184,5193_8_2,contig00107,3209,7
10185,5193_8_2,contig00108,3156,4
10186,5193_8_2,contig00109,3118,1
10187,5193_8_2,contig00110,3096,3
10188,5193_8_2,contig00111,3093,3
10189,5193_8_2,contig00112,3086,2
10190,5193_8_2,contig00113,3071,3
10191,5193_8_2,contig00114,3036,3
10192,5193_8_2,contig00115,2949,1
10193,5193_8_2,contig00116,2874,4
10194,5193_8_2,contig00117,2848,2
10195,5193_8_2,contig00118,2825,3
10196,5193_8_2,contig00119,2730,4
10197,5193_8_2,contig00120,2640,4
10198,5193_8_2,contig00121,2616,3
10199,5193_8_2,contig00122,2587,3
10200,5193_8_2,contig00123,2542,4
10201,5193_8_2,contig00124,2400,3
10202,5193_8_2,contig00125,2396,4
10203,5193_8_2,contig00126,2204,2
10204,5193_8_2,contig00127,2193,2
10205,5193_8_2,contig00128,2174,2
10206,5193_8_2,contig00129,2148,2
10207,5193_8_2,contig00130,2096,1
10208,5193_8_2,contig00131,2017,2
10209,5193_8_2,contig00132,1988,4
10210,5193_8_2,contig00133,1903,1
10211,5193_8_2,contig00134,1801,1
10212,5193_8_2,contig00135,1718,2
10213,5193_8_2,contig00136,1692,0
10214,5193_8_2,contig00137,1656,2
10215,5193_8_2,contig00138,1628,1
10216,5193_8_2,contig00139,1539,2
10217,5193_8_2,contig00140,1532,2
10218,5193_8_2,contig00141,1480,2
10219,5193_8_2,contig00142,1409,1
10220,5193_8_2,contig00143,1315,2
10221,5193_8_2,contig00144,1294,1
10222,5193_8_2,contig00145,1279,1
10223,5193_8_2,contig00146,1279,1
10224,5193_8_2,contig00147,1274,3
10225,5193_8_2,contig00148,1252,0
10226,5193_8_2,contig00149,1191,2
10227,5193_8_2,contig00150,1160,1
10228,5193_8_2,contig00151,1146,2
10229,5193_8_2,contig00152,1145,1
10230,5193_8_2,contig00153,1138,0
10231,5193_8_2,contig00154,1062,0
10232,5193_8_2,contig00155,1057,1
10233,5193_8_2,contig00156,1033,1
10234,5193_8_2,contig00157,1025,1
10235,5193_8_2,contig00158,1022,1
10236,5193_8_2,contig00159,1008,1
10237,5193_8_2,contig00160,1001,0
10238,5193_8_2,contig00161,998,0
10239,5193_8_2,contig00162,985,1
10240,5193_8_2,contig00163,972,3
10241,5193_8_2,contig00164,943,1
10242,5193_8_2,contig00165,936,0
10243,5193_8_2,contig00166,907,1
10244,5193_8_2,contig00167,882,2
10245,5193_8_2,contig00168,874,1
10246,5193_8_2,contig00169,873,2
10247,5193_8_2,contig00170,867,0
10248,5193_8_2,contig00171,862,1
10249,5193_8_2,contig00172,856,1
10250,5193_8_2,contig00173,842,0
10251,5193_8_2,contig00174,830,1
10252,5193_8_2,contig00175,822,1
10253,5193_8_2,contig00176,818,0
10254,5193_8_2,contig00177,816,1
10255,5193_8_2,contig00178,813,2
10256,5193_8_2,contig00179,797,1
10257,5193_8_2,contig00180,791,2
10258,5193_8_2,contig00181,771,0
10259,5193_8_2,contig00182,752,1
10260,5193_8_2,contig00183,724,1
10261,5193_8_2,contig00184,712,1
10262,5193_8_2,contig00185,658,1
10263,5193_8_2,contig00186,658,0
10264,5193_8_2,contig00187,647,0
10265,5193_8_2,contig00188,643,1
10266,5193_8_2,contig00189,613,1
10267,5193_8_2,contig00190,599,1
10268,5193_8_2,contig00191,595,0
10269,5193_8_2,contig00192,588,1
10270,5193_8_2,contig00193,575,1
10271,5193_8_2,contig00194,574,1
10272,5193_8_2,contig00195,566,1
10273,5193_8_2,contig00197,553,1
10274,5193_8_2,contig00196,553,0
10275,5193_8_2,contig00198,547,0
10276,5193_8_2,contig00199,526,1
10277,5193_8_2,contig00200,513,1
10278,5193_8_2,contig00201,509,0
10279,5193_8_2,contig00202,457,0
10280,5193_8_2,contig00203,452,0
10281,5193_8_2,contig00204,434,0
10282,5193_8_2,contig00205,430,0
10283,5193_8_2,contig00206,430,0
10284,5193_8_2,contig00207,425,1
10285,5193_8_2,contig00208,415,0
10286,5193_8_2,contig00209,413,0
10287,5193_8_2,contig00210,406,0
10288,5193_8_2,contig00211,393,0
10289,5193_8_2,contig00212,393,0
10290,5193_8_2,contig00213,393,0
10291,5193_8_2,contig00214,388,0
10292,5193_8_2,contig00215,385,1
10293,5193_8_2,contig00216,369,0
10294,5193_8_2,contig00217,367,0
10295,5193_8_2,contig00218,362,0
10296,5193_8_2,contig00219,362,0
10297,5193_8_2,contig00220,360,0
10298,5193_8_2,contig00221,322,1
10299,5193_8_2,contig00222,318,1
10300,5193_8_2,contig00223,317,0
10301,5193_8_2,contig00224,317,0
10302,5193_8_2,contig00225,312,0
10303,5193_8_2,contig00226,311,0
10304,5193_8_2,contig00227,309,0
10305,5193_8_2,contig00228,307,1
10306,5193_8_2,contig00229,306,0
10307,5193_8_2,contig00230,306,0
10308,5193_8_2,contig00231,303,1
10309,5193_8_2,contig00232,302,1
10310,5193_8_2,contig00233,301,0
10311,5193_8_2,contig00234,301,0
10312,5193_8_2,contig00235,300,0
10313,5193_8_2,contig00236,293,0
10314,5193_8_2,contig00237,292,0
10315,5193_8_2,contig00238,292,0
10316,5193_8_2,contig00239,291,0
10317,5193_8_2,contig00240,289,0
10318,5193_8_2,contig00241,289,0
10319,5193_8_2,contig00242,285,0
10320,5193_8_2,contig00243,284,0
10321,5193_8_2,contig00244,282,0
10322,5193_8_2,contig00245,277,0
10323,5193_8_2,contig00246,276,0
10324,5193_8_2,contig00247,274,1
10325,5193_8_2,contig00248,273,0
10326,5193_8_2,contig00249,271,0
10327,5193_8_2,contig00250,269,0
10328,5193_8_2,contig00251,267,0
10329,5193_8_2,contig00252,266,0
10330,5193_8_2,contig00253,264,0
10331,5193_8_2,contig00254,264,0
10332,5193_8_2,contig00255,262,1
10333,5193_8_2,contig00256,261,0
10334,5193_8_2,contig00257,261,0
10335,5193_8_2,contig00258,260,0
10336,5193_8_2,contig00259,259,0
10337,5193_8_2,contig00260,259,0
10338,5193_8_2,contig00261,256,0
10339,5193_8_2,contig00262,253,0
10340,5193_8_2,contig00263,249,0
10341,5193_8_2,contig00264,249,0
10342,5193_8_2,contig00265,246,0
10343,5193_8_2,contig00266,243,0
10344,5193_8_2,contig00267,243,0
10345,5193_8_2,contig00268,240,0
10346,5193_8_2,contig00269,239,0
10347,5193_8_2,contig00270,239,0
10348,5193_8_2,contig00271,237,0
10349,5193_8_2,contig00272,234,0
10350,5193_8_2,contig00273,231,0
10351,5193_8_2,contig00274,229,0
10352,5193_8_2,contig00275,228,0
10353,5193_8_2,contig00276,225,0
10354,5193_8_2,contig00277,225,0
10355,5193_8_2,contig00278,223,0
10356,5193_8_2,contig00279,217,0
10357,5193_8_2,contig00280,213,0
10358,5193_8_2,contig00281,212,0
10359,5193_8_2,contig00282,212,0
10360,5193_8_2,contig00283,207,0
10361,5193_8_2,contig00284,195,0
10362,5193_8_2,contig00285,192,0
10363,5193_8_2,contig00286,190,0
10364,5193_8_2,contig00287,190,0
10365,5193_8_2,contig00288,185,0
10366,5193_8_2,contig00289,177,0
10367,5193_8_2,contig00290,177,0
10368,5193_8_2,contig00291,176,0
10369,5193_8_2,contig00292,173,0
10370,5193_8_2,contig00293,171,0
10371,5193_8_2,contig00294,171,0
10372,5193_8_2,contig00295,169,0
10373,5193_8_2,contig00296,168,0
10374,5193_8_2,contig00297,166,0
10375,5193_8_2,contig00298,165,0
10376,5193_8_2,contig00299,165,0
10377,5193_8_2,contig00300,163,0
10378,5193_8_2,contig00301,161,0
10379,5193_8_2,contig00302,160,0
10380,5193_8_2,contig00303,159,0
10381,5193_8_2,contig00304,157,0
10382,5193_8_2,contig00305,155,0
10383,5193_8_2,contig00306,155,0
10384,5193_8_2,contig00307,153,0
10385,5193_8_2,contig00308,151,0
10386,5193_8_2,contig00309,151,0
10387,5193_8_2,contig00310,149,0
10388,5193_8_2,contig00311,146,0
10389,5193_8_2,contig00312,145,0
10390,5193_8_2,contig00313,145,0
10391,5193_8_2,contig00314,145,0
10392,5193_8_2,contig00315,143,0
10393,5193_8_2,contig00316,141,0
10394,5193_8_2,contig00317,140,0
10395,5193_8_2,contig00318,135,0
10396,5193_8_2,contig00319,133,0
10397,5193_8_2,contig00320,132,0
10398,5193_8_2,contig00321,131,0
10399,5193_8_2,contig00322,130,0
10400,5193_8_2,contig00323,130,0
10401,5193_8_2,contig00324,129,0
10402,5193_8_2,contig00325,128,0
10403,5193_8_2,contig00326,127,0
10404,5193_8_2,contig00327,126,0
10405,5193_8_2,contig00328,124,0
10406,5193_8_2,contig00329,123,0
10407,5193_8_2,contig00330,122,0
10408,5193_8_2,contig00331,122,0
10409,5193_8_2,contig00332,121,0
10410,5193_8_2,contig00333,120,0
10411,5193_8_2,contig00334,116,0
10412,5193_8_2,contig00335,115,0
10413,5193_8_2,contig00336,114,0
10414,5193_8_2,contig00337,113,0
10415,5193_8_2,contig00338,113,0
10416,5193_8_2,contig00339,112,0
10417,5193_8_2,contig00340,112,0
10418,5193_8_2,contig00341,111,0
10419,5193_8_2,contig00342,111,0
10420,5193_8_2,contig00343,111,0
10421,5193_8_2,contig00344,111,0
10422,5193_8_2,contig00345,111,0
10423,5193_8_2,contig00346,111,0
10424,5193_8_2,contig00347,111,0
10425,5193_8_2,contig00348,111,0
10426,5193_8_2,contig00349,110,0
10427,5193_8_2,contig00350,110,0
10428,5193_8_2,contig00351,110,0
10429,5193_8_2,contig00352,110,0
10430,5193_8_2,contig00353,110,0
10431,5193_8_2,contig00354,110,0
10432,5193_8_2,contig00355,110,0
10433,5193_8_2,contig00356,110,0
10434,5193_8_2,contig00357,110,0
10435,5193_8_2,contig00358,109,0
10436,5193_8_2,contig00359,109,0
10437,5193_8_2,contig00360,109,0
10438,5193_8_2,contig00361,109,0
10439,5193_8_2,contig00362,109,0
10440,5193_8_2,contig00363,109,0
10441,5193_8_2,contig00364,109,0
10442,5193_8_2,contig00365,108,0
10443,5193_8_2,contig00366,108,0
10444,5193_8_2,contig00367,108,0
10445,5193_8_2,contig00368,108,0
10446,5193_8_2,contig00369,108,0
10447,5193_8_2,contig00370,107,0
10448,5193_8_2,contig00371,107,0
10449,5193_8_2,contig00372,106,0
10450,5193_8_2,contig00373,106,0
10451,5193_8_2,contig00374,105,0
10452,5193_8_2,contig00375,104,0
10453,5193_8_2,contig00376,103,0
10454,5193_8_2,contig00377,103,0
10455,5193_8_2,contig00378,103,0
10456,5193_8_2,contig00379,102,0
10457,5193_8_2,contig00380,102,0
10458,5193_8_2,contig00381,101,0
10459,5193_8_2,contig00382,100,0
10460,5193_8_2,contig00383,99,0
10461,5193_8_2,contig00384,98,0
10462,5193_8_2,contig00385,98,0
10463,5193_8_2,contig00386,98,0
10464,5193_8_2,contig00387,96,0
10465,5193_8_2,contig00388,95,0
10466,5193_8_2,contig00389,95,0
10467,5193_8_2,contig00390,95,0
10468,5193_8_2,contig00391,94,0
10469,5193_8_2,contig00392,94,0
10470,5193_8_2,contig00393,94,0
10471,5193_8_2,contig00394,92,0
10472,5193_8_2,contig00395,92,0
10473,5193_8_2,contig00396,91,0
10474,5193_8_2,contig00397,91,0
10475,5193_8_2,contig00398,91,0
10476,5193_8_2,contig00399,91,0
10477,5193_8_2,contig00400,90,0
10478,5193_8_2,contig00401,90,0
10479,5193_8_2,contig00402,89,0
10480,5193_8_2,contig00403,89,0
10481,5193_8_2,contig00404,89,0
10482,5193_8_2,contig00405,89,0
10483,5193_8_2,contig00406,88,0
10484,5193_8_2,contig00407,87,0
10485,5193_8_2,contig00408,87,0
10486,5193_8_2,contig00409,87,0
10487,5193_8_2,contig00410,87,0
10488,5193_8_2,contig00411,87,0
10489,5193_8_2,contig00412,85,0
10490,5193_8_2,contig00413,85,0
10491,5193_8_2,contig00414,84,0
10492,5193_8_2,contig00415,84,0
10493,5193_8_2,contig00416,83,0
10494,5193_8_2,contig00417,83,0
10495,5193_8_2,contig00418,83,0
10496,5193_8_2,contig00420,82,1
10497,5193_8_2,contig00421,82,1
10498,5193_8_2,contig00419,82,0
10499,5193_8_2,contig00422,82,0
10500,5193_8_2,contig00423,82,0
10501,5193_8_2,contig00424,82,0
10502,5193_8_2,contig00425,81,0
10503,5193_8_2,contig00426,81,0
10504,5193_8_2,contig00427,81,0
10505,5193_8_2,contig00428,79,0
10506,5193_8_2,contig00429,78,0
10507,5193_8_2,contig00430,78,0
10508,5193_8_2,contig00431,78,0
10509,5193_8_2,contig00432,78,0
10510,5193_8_2,contig00433,77,0
10511,5193_8_2,contig00434,77,0
10512,5193_8_2,contig00435,76,0
10513,5193_8_2,contig00436,76,0
10514,5193_8_2,contig00437,76,0
10515,5193_8_2,contig00438,76,0
10516,5193_8_2,contig00439,76,0
10517,5193_8_2,contig00440,74,0
10518,5193_8_2,contig00441,73,0
10519,5193_8_2,contig00442,73,0
10520,5193_8_2,contig00443,73,0
10521,5193_8_2,contig00444,73,0
10522,5193_8_2,contig00445,72,0
10523,5193_8_2,contig00446,71,0
10524,5193_8_2,contig00447,71,0
10525,5193_8_2,contig00448,71,0
10526,5193_8_2,contig00449,70,0
10527,5193_8_2,contig00450,70,0
10528,5193_8_2,contig00451,69,0
10529,5193_8_2,contig00452,69,0
10530,5193_8_2,contig00453,69,0
10531,5193_8_2,contig00454,69,0
10532,5193_8_2,contig00455,69,0
10533,5193_8_2,contig00456,68,0
10534,5193_8_2,contig00457,68,0
10535,5193_8_2,contig00458,68,0
10536,5193_8_2,contig00459,68,0
10537,5193_8_2,contig00460,68,0
10538,5193_8_2,contig00461,68,0
10539,5193_8_2,contig00462,68,0
10540,5193_8_2,contig00463,68,0
10541,5193_8_2,contig00464,68,0
10542,5193_8_2,contig00465,68,0
10543,5193_8_2,contig00466,68,0
10544,5193_8_2,contig00467,67,0
10545,5193_8_2,contig00468,67,0
10546,5193_8_2,contig00469,66,0
10547,5193_8_2,contig00470,66,0
10548,5193_8_2,contig00471,66,0
10549,5193_8_2,contig00472,66,0
10550,5193_8_2,contig00473,66,0
10551,5193_8_2,contig00474,66,0
10552,5193_8_2,contig00475,66,0
10553,5193_8_2,contig00476,66,0
10554,5193_8_2,contig00477,66,0
10555,5193_8_2,contig00478,66,0
10556,5193_8_2,contig00479,66,0
10557,5193_8_2,contig00480,66,0
10558,5193_8_2,contig00481,66,0
10559,5193_8_2,contig00482,66,0
10560,5193_8_2,contig00483,66,0
10561,5193_8_2,contig00484,66,0
10562,5193_8_2,contig00485,65,0
10563,5193_8_2,contig00486,65,0
10564,5193_8_2,contig00487,64,0
10565,5193_8_2,contig00488,64,0
10566,5193_8_2,contig00489,64,0
10567,5193_8_2,contig00490,64,0
10568,5193_8_2,contig00491,64,0
10569,5193_8_2,contig00492,64,0
10570,5193_8_2,contig00493,64,0
10571,5193_8_2,contig00494,64,0
10572,5193_8_2,contig00495,64,0
10573,5193_8_2,contig00496,63,0
10574,5193_8_2,contig00497,63,0
10575,5193_8_2,contig00498,63,0
10576,5193_8_2,contig00499,63,0
10577,5193_8_2,contig00500,63,0
10578,5193_8_2,contig00501,63,0
10579,5193_8_2,contig00502,63,0
10580,5193_8_2,contig00503,63,0
10581,5193_8_2,contig00504,62,0
10582,5193_8_2,contig00505,62,0
10583,5193_8_2,contig00506,61,0
10584,5193_8_2,contig00507,61,0
10585,5193_8_2,contig00508,61,0
10586,5193_8_2,contig00509,61,0
10587,5193_8_2,contig00510,60,0
10588,5193_8_2,contig00511,60,0
10589,5193_8_2,contig00512,60,0
10590,5193_8_2,contig00513,60,0
10591,5193_8_2,contig00514,59,0
10592,5193_8_2,contig00515,59,0
10593,5193_8_2,contig00516,59,0
10594,5193_8_2,contig00517,59,0
10595,5193_8_2,contig00518,59,0
10596,5193_8_2,contig00519,59,0
10597,5193_8_2,contig00520,59,0
10598,5193_8_2,contig00521,58,0
10599,5193_8_2,contig00522,58,0
10600,5193_8_2,contig00523,57,0
10601,5193_8_2,contig00524,57,0
10602,5193_8_2,contig00525,57,0
10603,5193_8_2,contig00526,57,0
10604,5193_8_2,contig00527,57,0
10605,5193_8_2,contig00528,57,0
10606,5193_8_2,contig00529,57,0
10607,5193_8_2,contig00530,57,0
10608,5193_8_2,contig00531,57,0
10609,5193_8_2,contig00532,57,0
10610,5193_8_2,contig00533,56,0
10611,5193_8_2,contig00534,56,0
10612,5193_8_2,contig00535,56,0
10613,5193_8_2,contig00536,56,0
10614,5193_8_2,contig00537,56,0
10615,5193_8_2,contig00538,56,0
10616,5193_8_2,contig00539,56,0
10617,5193_8_2,contig00540,56,0
10618,5193_1_5,contig00001,304092,261
10619,5193_1_5,contig00002,235611,200
10620,5193_1_5,contig00003,208654,203
10621,5193_1_5,contig00004,191535,173
10622,5193_1_5,contig00005,184370,179
10623,5193_1_5,contig00006,182336,163
10624,5193_1_5,contig00007,160881,160
10625,5193_1_5,contig00008,157603,155
10626,5193_1_5,contig00009,150611,138
10627,5193_1_5,contig00010,135226,119
10628,5193_1_5,contig00011,133966,121
10629,5193_1_5,contig00012,121165,119
10630,5193_1_5,contig00013,115594,116
10631,5193_1_5,contig00014,111320,108
10632,5193_1_5,contig00015,111139,122
10633,5193_1_5,contig00016,110714,104
10634,5193_1_5,contig00017,105334,92
10635,5193_1_5,contig00018,101628,128
10636,5193_1_5,contig00019,100530,95
10637,5193_1_5,contig00020,99832,87
10638,5193_1_5,contig00021,86434,82
10639,5193_1_5,contig00022,85937,86
10640,5193_1_5,contig00023,84274,77
10641,5193_1_5,contig00024,82454,88
10642,5193_1_5,contig00025,81819,81
10643,5193_1_5,contig00026,79676,69
10644,5193_1_5,contig00027,73148,64
10645,5193_1_5,contig00028,64566,54
10646,5193_1_5,contig00029,64284,48
10647,5193_1_5,contig00030,60781,51
10648,5193_1_5,contig00031,58885,55
10649,5193_1_5,contig00032,58299,60
10650,5193_1_5,contig00033,58043,55
10651,5193_1_5,contig00034,54441,54
10652,5193_1_5,contig00035,54164,59
10653,5193_1_5,contig00036,53263,47
10654,5193_1_5,contig00037,51637,47
10655,5193_1_5,contig00038,45922,42
10656,5193_1_5,contig00039,44810,53
10657,5193_1_5,contig00040,43105,44
10658,5193_1_5,contig00041,42419,37
10659,5193_1_5,contig00042,41729,42
10660,5193_1_5,contig00043,40593,38
10661,5193_1_5,contig00044,39887,38
10662,5193_1_5,contig00045,39104,31
10663,5193_1_5,contig00046,38931,38
10664,5193_1_5,contig00047,38569,36
10665,5193_1_5,contig00048,38262,38
10666,5193_1_5,contig00049,37602,40
10667,5193_1_5,contig00050,36168,33
10668,5193_1_5,contig00051,32189,31
10669,5193_1_5,contig00052,32153,34
10670,5193_1_5,contig00053,32077,31
10671,5193_1_5,contig00054,31792,30
10672,5193_1_5,contig00055,31482,25
10673,5193_1_5,contig00056,31183,30
10674,5193_1_5,contig00057,31113,28
10675,5193_1_5,contig00058,29871,30
10676,5193_1_5,contig00059,28992,30
10677,5193_1_5,contig00060,28718,26
10678,5193_1_5,contig00061,27485,29
10679,5193_1_5,contig00062,26428,29
10680,5193_1_5,contig00063,26238,44
10681,5193_1_5,contig00064,24933,34
10682,5193_1_5,contig00065,24197,25
10683,5193_1_5,contig00066,23341,21
10684,5193_1_5,contig00067,22467,20
10685,5193_1_5,contig00068,21944,25
10686,5193_1_5,contig00069,21718,23
10687,5193_1_5,contig00070,21371,24
10688,5193_1_5,contig00071,21334,26
10689,5193_1_5,contig00072,20046,21
10690,5193_1_5,contig00073,19844,18
10691,5193_1_5,contig00074,18681,20
10692,5193_1_5,contig00075,18228,16
10693,5193_1_5,contig00076,18001,18
10694,5193_1_5,contig00077,17789,14
10695,5193_1_5,contig00078,17192,11
10696,5193_1_5,contig00079,16748,12
10697,5193_1_5,contig00080,16725,16
10698,5193_1_5,contig00081,16547,9
10699,5193_1_5,contig00082,15623,16
10700,5193_1_5,contig00083,13700,14
10701,5193_1_5,contig00084,13276,15
10702,5193_1_5,contig00085,12845,7
10703,5193_1_5,contig00086,12649,8
10704,5193_1_5,contig00087,12362,16
10705,5193_1_5,contig00088,11882,9
10706,5193_1_5,contig00089,11864,12
10707,5193_1_5,contig00090,11344,15
10708,5193_1_5,contig00091,10906,8
10709,5193_1_5,contig00092,10835,10
10710,5193_1_5,contig00093,10248,13
10711,5193_1_5,contig00094,9901,9
10712,5193_1_5,contig00095,9349,10
10713,5193_1_5,contig00096,8474,8
10714,5193_1_5,contig00097,8152,8
10715,5193_1_5,contig00098,8124,6
10716,5193_1_5,contig00099,7959,7
10717,5193_1_5,contig00100,7679,10
10718,5193_1_5,contig00101,7209,9
10719,5193_1_5,contig00102,6046,6
10720,5193_1_5,contig00103,5671,3
10721,5193_1_5,contig00104,5453,7
10722,5193_1_5,contig00105,5099,7
10723,5193_1_5,contig00106,4831,5
10724,5193_1_5,contig00107,4624,10
10725,5193_1_5,contig00108,4437,4
10726,5193_1_5,contig00109,4306,7
10727,5193_1_5,contig00110,4253,4
10728,5193_1_5,contig00111,4218,4
10729,5193_1_5,contig00112,4125,4
10730,5193_1_5,contig00113,4087,4
10731,5193_1_5,contig00114,3813,4
10732,5193_1_5,contig00115,3658,5
10733,5193_1_5,contig00116,3615,5
10734,5193_1_5,contig00117,3375,5
10735,5193_1_5,contig00118,3229,4
10736,5193_1_5,contig00119,3049,3
10737,5193_1_5,contig00120,2945,1
10738,5193_1_5,contig00121,2908,3
10739,5193_1_5,contig00122,2884,4
10740,5193_1_5,contig00123,2764,3
10741,5193_1_5,contig00124,2611,3
10742,5193_1_5,contig00125,2366,2
10743,5193_1_5,contig00126,2355,3
